"Id" "type" "z" "Ran_DES_g" "Err_DES_g" "Ran_DES_r" "Err_DES_r" "Ran_DES_i" "Err_DES_i" "Ran_DES_z" "Err_DES_z" "Ran_DES_y" "Err_DES_y"
1657497 1 0.4425 22.8013 0.019421 21.4229 0.00880338 20.9956 0.0100901 20.6433 0.0147393 20.5106 0.053941
1657513 1 0.6708 24.2932 0.0671893 22.8421 0.0283742 21.8586 0.0203606 21.3863 0.0273652 21.2681 0.094572
1657520 1 0.2304 21.5286 0.00683089 20.8237 0.00532194 20.5838 0.00718387 20.4783 0.0127879 20.4068 0.0491524
1657614 1 0.9526 24.114 0.0552094 22.561 0.0222145 21.3727 0.0137481 20.5059 0.0130132 20.2981 0.0446735
1657639 1 0.3029 21.385 0.00609556 20.6601 0.00462392 20.4491 0.0064039 20.3461 0.0110934 20.2742 0.0438193
1657698 1 0.2216 21.6056 0.00729452 21.0346 0.0063482 20.7982 0.00852261 20.7507 0.0157453 20.768 0.060599
1657794 1 0.4759 21.5511 0.00700819 20.4489 0.00391734 20.1665 0.00510871 19.9608 0.00829726 19.7866 0.0295227
1658029 1 0.2724 21.237 0.00538996 19.9099 0.00250036 19.4638 0.00283573 19.2552 0.00463598 19.1349 0.0169113
1658388 1 0.3519 20.5543 0.00305014 19.1645 0.00134708 18.6446 0.00143976 18.4042 0.00228512 18.2641 0.00839361
1658390 1 0.23 20.5711 0.00310166 19.2807 0.00148212 18.7764 0.00160114 18.5461 0.00255941 18.3574 0.00901625
1658424 1 0.3958 23.4146 0.0320587 21.8195 0.0120035 21.2339 0.0124336 20.9982 0.0195757 20.9024 0.0726357
1658429 1 0.7539 22.2912 0.0128639 21.8019 0.0119607 21.3734 0.0136994 21.2139 0.0237082 21.1182 0.0964016
1658541 1 0.5248 22.7792 0.0194931 21.0264 0.00625385 20.1953 0.00517368 19.7971 0.00721933 19.6487 0.0263409
1658599 1 0.3958 22.9083 0.0214771 21.1814 0.00715034 20.5499 0.00698097 20.2588 0.0106709 20.1801 0.0390884
1658604 1 0.4088 23.4848 0.0341319 21.7927 0.0119875 21.2007 0.0119713 20.9217 0.0183375 20.8174 0.0678875
1658605 1 0.4002 21.3622 0.00596253 19.63 0.00198022 19 0.00192975 18.7023 0.00293591 18.5777 0.0107686
1658694 1 0.8395 22.5707 0.0160598 21.8918 0.0130986 21.0969 0.0109425 20.7555 0.0161977 20.5773 0.0595341
1658714 1 1.2159 23.1225 0.0257133 22.6517 0.0240213 22.0825 0.0245547 21.2932 0.0252036 21.0906 0.0821798
1658874 1 0.4 22.4843 0.0150026 20.8178 0.00531796 20.2353 0.00532929 19.9566 0.00822966 19.9171 0.0303797
1658901 1 0.1299 21.3264 0.00580147 20.9528 0.00595947 20.8215 0.00870482 20.7471 0.0159066 20.7373 0.062102
1659038 1 0.6854 22.3959 0.0138871 21.5166 0.00952776 20.8602 0.00903335 20.619 0.0143258 20.5706 0.0516169
1659246 1 0.1663 21.7071 0.00789134 21.0709 0.00650389 20.846 0.00886014 20.692 0.01534 20.6827 0.0587349
1659247 1 0.8408 22.8802 0.0207825 22.1862 0.0161703 21.2951 0.0130766 21.0252 0.0201487 20.8633 0.0768537
1659451 1 0.14 19.925 0.00180901 19.4877 0.00176004 19.2867 0.00244576 19.1938 0.00440424 19.1076 0.0169545
1659535 1 0.7094 23.9819 0.0539609 22.5089 0.0221546 21.4173 0.0143671 20.9692 0.0192211 20.8201 0.0638768
1659800 1 1.0836 23.9479 0.0502407 22.8672 0.0294683 21.9896 0.0223659 21.2303 0.0240485 21.1298 0.0825412
1659959 1 0.5955 22.6304 0.0170566 21.272 0.00774179 20.5386 0.00690625 20.2614 0.010563 20.1475 0.0388503
1659990 1 0.5945 22.604 0.0172096 21.6071 0.0102341 21.1266 0.0111628 20.9466 0.0184137 20.9242 0.0679636
1660065 1 0.005 21.0436 0.00456631 20.7935 0.00518748 20.6573 0.00757796 20.5068 0.0130072 20.3688 0.0497985
1660354 1 0.6904 22.7276 0.0181021 21.3484 0.00828746 20.498 0.00673983 20.1621 0.00983728 19.9488 0.0338524
1660357 1 0.4628 23.5189 0.0352421 22.0362 0.0143659 21.4833 0.0149842 21.1312 0.0225975 21.0635 0.0837325
1660411 1 0.1047 21.2507 0.00538132 20.3941 0.00371429 20.0863 0.00474183 19.8857 0.00778266 19.8103 0.0285074
1660413 1 0.3678 22.1494 0.0113491 21.2858 0.00767073 21.0659 0.0107476 20.7878 0.0161868 20.8437 0.0685399
1660512 1 0.7132 24.1528 0.056985 22.6148 0.0234736 21.5161 0.0155256 21.0794 0.0213794 20.9603 0.0712855
1660645 1 0.3569 21.8834 0.00923456 21.1057 0.00678167 20.9626 0.0098021 20.6915 0.015249 20.7299 0.0649811
1660647 1 0.37 21.8212 0.00871682 21.1807 0.00711065 21.0996 0.0109533 20.9473 0.0185333 20.9669 0.0783413
1660767 1 0.4785 22.654 0.0175226 21.4209 0.00866354 20.9364 0.00964582 20.6776 0.014997 20.5121 0.0550676
1660795 1 0.2228 22.3837 0.0142755 21.4197 0.00872605 20.9055 0.00930736 20.7628 0.0160347 20.5293 0.0577602
1660839 1 0.6659 23.8028 0.0423782 22.1805 0.0161629 21.091 0.0109241 20.6353 0.0148611 20.5244 0.0502416
1661142 1 0.3709 21.669 0.00772934 20.5941 0.00439042 20.2362 0.0053937 20.0571 0.00900187 19.9453 0.0342073
1661373 1 0.23 21.0087 0.00447622 20.3449 0.00359077 20.0944 0.00477746 19.9898 0.00845761 19.8847 0.0322346
1661516 1 0.3711 21.4689 0.00650252 20.673 0.00468959 20.518 0.00674566 20.266 0.0106271 20.2905 0.0446883
1662053 1 0.6386 22.6108 0.0164615 21.8145 0.0120835 21.4233 0.0142823 21.3157 0.0253472 21.2689 0.0964053
1662105 1 1.2892 23.8126 0.046238 22.9193 0.0287905 22.3094 0.0304926 21.447 0.0285821 21.211 0.0939891
1662141 1 0.19 19.9357 0.0018291 18.764 0.000969281 18.3517 0.00113083 18.087 0.00175808 17.9465 0.00633283
1662144 1 0.2611 20.6494 0.00331884 19.7995 0.00227406 19.5132 0.00294748 19.3715 0.00512129 19.2537 0.0193964
1662160 1 0.481 22.9535 0.0216897 21.7329 0.0113566 21.2891 0.0130483 21.0756 0.0205517 20.9582 0.0758905
1662243 1 0.3579 21.6433 0.00746326 20.0569 0.00282783 19.4816 0.00287609 19.2343 0.00456492 19.1098 0.0167325
1662245 1 0.23 21.989 0.0100056 21.3074 0.00796172 21.0995 0.0110273 21.0074 0.019936 21.0198 0.0769327
1662246 1 0.9469 24.1318 0.0618911 23.093 0.0344798 22.0154 0.0238272 21.2699 0.0251485 21.1091 0.0899193
1662247 1 0.7289 22.3696 0.0136653 21.3242 0.00803628 20.4516 0.00647728 20.1527 0.00982235 19.9246 0.034642
1662248 1 0.679 23.8032 0.0461629 22.4753 0.0209571 21.5675 0.0163281 21.1622 0.0232073 21.0426 0.0786602
1662250 1 0.6897 23.6942 0.0423822 22.1756 0.0160514 21.0536 0.0105422 20.6475 0.0143225 20.3099 0.0477198
1662255 1 0.2918 22.0223 0.010366 21.2867 0.00789932 21.1395 0.0111039 21.045 0.019961 20.9356 0.0780187
1662257 1 0.5397 23.229 0.0280613 21.6709 0.0108213 21.0149 0.0102554 20.6514 0.0145357 20.1919 0.0439635
1662264 1 0.1592 21.854 0.00899193 21.2039 0.00729175 20.9751 0.00985301 20.7974 0.0168515 20.7137 0.0644028
1662358 1 0.4706 22.8599 0.020821 21.5379 0.00961142 21.0485 0.0107704 20.8171 0.016751 20.7039 0.0624235
1662432 1 0.5964 24.3811 0.0759922 22.6868 0.024519 21.6866 0.0175501 21.2659 0.0238137 21.2625 0.0847529
1662519 1 0.4062 22.2108 0.0120582 20.7036 0.0048355 20.1674 0.00510339 19.8967 0.0078833 19.8451 0.0293584
1662526 1 1.1034 23.6152 0.0392781 22.7557 0.0268065 22.008 0.0236339 21.2701 0.0248467 21.0618 0.0838436
1662527 1 0.21 19.6891 0.0014928 18.3953 0.000716706 17.9501 0.000813763 17.7002 0.00127652 17.5454 0.00460588
1662529 1 0.0913 19.155 0.000962651 18.6177 0.000859883 18.3754 0.0011543 18.1851 0.00190485 18.0412 0.00685181
1662577 1 0.23 21.9918 0.00993297 21.4181 0.008721 21.265 0.0126048 21.1878 0.0232527 21.1315 0.0910169
1662663 1 0.2966 23.034 0.023666 21.6425 0.0106175 21.1779 0.0117887 20.9744 0.0191625 20.8321 0.0696814
1662796 1 0.8498 24.667 0.0962629 23.2022 0.0379228 21.8859 0.0213548 21.2418 0.0239051 21.0252 0.0811795
1662988 1 0.3035 22.5048 0.0154848 21.2989 0.00780907 20.838 0.00885549 20.5964 0.0142739 20.5259 0.0516757
1663092 1 0.4403 23.7516 0.0449173 22.1816 0.016265 21.5817 0.0163766 21.275 0.0249087 21.1673 0.0927043
1663099 1 0.299 22.865 0.0209245 21.5056 0.00935088 21.0266 0.0103627 20.8144 0.0168297 20.7561 0.0612062
1663100 1 0.4063 22.3176 0.0134055 20.9931 0.00608476 20.5655 0.00708714 20.3378 0.011441 20.2757 0.0440526
1663101 1 0.5015 22.0706 0.010598 20.9346 0.00581268 20.5879 0.00714485 20.435 0.0120943 20.2653 0.0449459
1663102 1 0.3073 22.4564 0.0144706 20.9818 0.00605268 20.464 0.0064801 20.222 0.0103486 20.062 0.0373908
1663103 1 0.3498 23.213 0.0270698 21.7974 0.0119582 21.3806 0.0138124 21.0969 0.0216151 21.0273 0.0837374
1663106 1 0.29 22.894 0.0209673 21.7898 0.0120921 21.4543 0.014814 21.2529 0.0248663 21.2721 0.0926993
1663108 1 0.2901 20.9 0.00407889 19.3481 0.0015697 18.7908 0.00162929 18.5358 0.00256 18.3566 0.00901244
1663109 1 0.2902 20.4135 0.00271651 18.8578 0.00104752 18.301 0.00108697 18.0501 0.00170543 17.867 0.00599863
1663214 1 0.4289 21.6784 0.00777976 20.2933 0.00342019 19.8256 0.00381429 19.5601 0.00594038 19.4634 0.022337
1663342 1 0.4107 21.0207 0.00451009 19.572 0.0018877 19.0711 0.00204396 18.7986 0.00317633 18.6757 0.0119067
1663343 1 0.1 21.1117 0.0048368 20.6501 0.00459453 20.4568 0.00638931 20.3303 0.0112333 20.2412 0.0422476
1663418 1 0.23 19.817 0.00166154 19.2364 0.0014299 18.8923 0.00176405 18.8589 0.00333018 18.7611 0.012607
1663562 1 0.7908 24.3885 0.0849295 23.1212 0.0380712 21.9338 0.022446 21.495 0.0293014 21.2749 0.098241
1663619 1 0.676 23.685 0.0388422 22.3042 0.0179279 21.382 0.0138216 21.0453 0.020325 20.9272 0.0743023
1663663 1 0.7117 23.3106 0.0299547 21.6946 0.0109373 20.72 0.00799129 20.3841 0.0116448 20.1767 0.0406961
1663667 1 0.67 22.6075 0.0163855 21.1875 0.00719153 20.2491 0.00542159 19.8376 0.00752556 19.6603 0.0261902
1663908 1 0.25 21.0021 0.00443496 20.1769 0.00311655 19.8654 0.00397016 19.7215 0.0068006 19.593 0.0253008
1663974 1 0.4023 22.9047 0.0213725 21.2765 0.00777265 20.7112 0.00796179 20.4255 0.0122138 20.322 0.0452598
1663983 1 0.4759 23.2133 0.0285007 21.6851 0.0108368 21.1283 0.0113106 20.8758 0.0176726 20.9186 0.0667826
1664083 1 0.34 21.5025 0.00673236 19.9806 0.00264953 19.4248 0.00273776 19.1916 0.00436369 19.0293 0.0159407
1664200 1 0.2307 22.0069 0.0101452 21.3927 0.00853759 21.2364 0.0121653 21.2151 0.0228259 21.0741 0.0888921
1664326 1 0.7217 23.4649 0.0337303 22.1692 0.0162973 21.271 0.0125779 20.8984 0.0181159 20.8739 0.0632357
1664459 1 0.1998 19.3015 0.00108527 18.3566 0.000695162 18.0024 0.00084878 17.7891 0.00137517 17.6576 0.00502008
1664485 1 0.2199 20.1374 0.00215713 18.9802 0.00115686 18.5957 0.00138523 18.4029 0.00228109 18.2811 0.00845138
1664558 1 0.3299 21.8661 0.00905663 21.0733 0.00655005 20.8698 0.00916183 20.7069 0.0155665 20.7993 0.0620831
1664690 1 0.1096 20.7459 0.00358979 19.834 0.00234732 19.4733 0.00285096 19.2155 0.004456 19.04 0.0156483
1664719 1 0.3344 22.5453 0.0162848 21.2825 0.00779706 20.8132 0.00865667 20.5988 0.0139248 20.4384 0.0511081
1664821 1 0.25 21.6235 0.00744175 20.164 0.00308018 19.6388 0.00327119 19.3597 0.00507688 19.1864 0.0179545
1664823 1 0.473 21.4093 0.00621132 19.9357 0.00254357 19.3733 0.00262849 19.0607 0.0039374 18.9282 0.0145657
1664876 1 1.2085 23.0221 0.0238725 22.389 0.0190064 21.7317 0.0188735 20.938 0.018832 20.4766 0.0602867
1664879 1 1.0018 22.7225 0.0187755 22.2691 0.0176384 21.4387 0.0147336 20.9792 0.0197719 20.859 0.072322
1664934 1 1.2328 23.1111 0.0248892 22.4215 0.0197626 21.8712 0.0207992 21.0793 0.021764 20.6784 0.0700358
1664962 1 0.4616 22.9055 0.0210913 21.7484 0.0115121 21.4238 0.0144157 21.3014 0.0243823 21.0957 0.0910162
1665093 1 0.6896 24.2064 0.0618721 22.3162 0.0184746 21.2015 0.0118072 20.7248 0.0156111 20.4658 0.0520684
1665340 1 0.553 23.1519 0.0276715 21.6505 0.010488 20.8365 0.0087778 20.4218 0.0123419 20.2914 0.0437465
1665449 1 0.1695 21.3502 0.00590581 20.5426 0.00421986 20.2303 0.0053981 20.0271 0.00877825 19.956 0.0325238
1665504 1 0.9325 22.0842 0.0109317 21.2689 0.00765888 20.2105 0.00527382 19.7472 0.00692755 19.5375 0.0248921
1665571 1 0.3062 21.9438 0.00962914 20.6869 0.0047208 20.2314 0.005333 19.9815 0.00847642 19.7896 0.0308106
1665735 1 0.6731 23.1086 0.0245932 21.998 0.0137039 21.187 0.011991 20.9456 0.0185141 20.8119 0.0680358
1665896 1 0.23 22.1487 0.0113591 21.3893 0.00858547 21.1789 0.0116703 21.0693 0.020841 21.129 0.0798535
1665983 1 0.4853 23.1383 0.0261138 21.6778 0.0108792 21.1256 0.0112025 20.8164 0.0168684 20.6799 0.0614587
1665989 1 0.3695 22.2403 0.0123204 21.1932 0.00720822 20.8646 0.00909019 20.7106 0.0153229 20.6223 0.0590527
1666074 1 0.2201 21.7015 0.00790343 21.2931 0.00790516 21.1306 0.0114213 21.1467 0.0221176 21.1329 0.0867857
1666190 1 0.6946 22.4577 0.0144004 21.4905 0.00931891 20.8632 0.00902641 20.6842 0.0149903 20.5273 0.0548275
1666351 1 0.821 24.1522 0.0545743 22.5759 0.0235715 21.2533 0.0129177 20.6535 0.0146406 20.4156 0.0484471
1666373 1 0.23 22.6177 0.0167273 21.3357 0.00816868 20.8458 0.00895588 20.6274 0.0144574 20.4058 0.0510803
1666687 1 0.7995 23.6526 0.0395395 22.7173 0.0258598 21.7496 0.0189999 21.3867 0.0267468 21.1391 0.0937241
1666923 1 0.4991 22.0503 0.0104788 20.2673 0.00336159 19.4983 0.0029158 19.1157 0.00412143 18.9598 0.0150726
1667002 1 0.005 20.4185 0.0027334 19.8325 0.00233825 19.5992 0.00317267 19.4287 0.00532812 19.3234 0.020122
1667250 1 0.1602 20.8839 0.00400781 19.6384 0.00199136 19.1886 0.002254 18.8551 0.00331594 18.681 0.0116685
1667410 1 0.7268 24.2184 0.0645018 22.4828 0.0206876 21.1981 0.0119137 20.7087 0.0154529 20.4628 0.0502323
1667452 1 0.1696 21.0849 0.0047781 20.518 0.00411415 20.3089 0.00567913 20.1713 0.00996325 20.0945 0.038429
1667723 1 0.6717 22.8332 0.0198843 21.9442 0.0134504 21.3176 0.0130152 21.0938 0.0208557 20.9077 0.0754589
1667849 1 0.1969 21.1276 0.00491826 20.5196 0.004161 20.3241 0.00579466 20.2377 0.0104327 20.1437 0.0402396
1667857 1 0.508 21.9897 0.00989268 20.6536 0.0046433 20.1572 0.0050208 19.8774 0.0076943 19.7707 0.0286209
1667858 1 0.481 22.5335 0.0157924 21.2864 0.00781586 20.823 0.00868775 20.5582 0.0135064 20.414 0.0496987
1667859 1 0.4293 21.2075 0.00523883 20.2531 0.00331077 20.0338 0.00454649 19.7602 0.00713232 19.7154 0.0279898
1667900 1 0.2299 22.1383 0.0112948 21.5517 0.00967236 21.3048 0.0130047 21.2353 0.0240472 21.22 0.0925029
1668324 1 0.3128 22.2698 0.0126047 21.4488 0.00899547 21.2407 0.0122884 20.9751 0.0193008 20.9461 0.0790646
1668326 1 0.8625 23.7157 0.0429102 22.6147 0.0235583 21.5328 0.0153105 20.9307 0.0185117 20.6788 0.0655832
1668405 1 0.1613 21.2575 0.00549523 20.6048 0.00444646 20.3611 0.0060004 20.216 0.0102503 20.0643 0.0391731
1668433 1 0.8317 22.054 0.0105826 21.492 0.00926824 20.8319 0.00882308 20.6184 0.0145079 20.5538 0.056947
1668457 1 0.34 21.6733 0.00778933 20.8803 0.00553083 20.6646 0.00770396 20.4247 0.0120949 20.4407 0.0500512
1668478 1 0.12 19.562 0.00134614 18.5532 0.000815265 18.1426 0.000951893 17.8448 0.00143865 17.639 0.00497174
1668621 1 0.9266 22.8205 0.0204474 22.1383 0.0158164 21.1605 0.0115265 20.8243 0.016613 20.6834 0.0611588
1668772 1 0.5119 23.016 0.0237197 21.9707 0.0136913 21.615 0.0169262 21.3673 0.0262563 21.1664 0.0841401
1668833 1 0.5069 22.7416 0.0185338 21.141 0.00689383 20.5062 0.00672518 20.2243 0.0101913 20.0998 0.0381762
1669090 1 0.515 22.2692 0.0124953 21.3152 0.00797483 21.0527 0.0107593 20.9317 0.0182479 20.7841 0.0647393
1669258 1 1.034 23.2591 0.0282912 22.6189 0.0239928 21.7659 0.0193146 21.296 0.0244981 21.2172 0.0875777
1669259 1 0.3597 21.3793 0.00606609 19.734 0.00215153 19.1148 0.00212481 18.8525 0.00332766 18.73 0.0120953
1669260 1 0.4075 22.8467 0.0201569 21.54 0.00969317 21.1071 0.0110658 20.8794 0.0176201 20.8522 0.0666802
1669324 1 1.1088 23.429 0.0338254 22.73 0.0260924 21.9473 0.0224301 21.2532 0.0235075 20.8362 0.0801079
1669505 1 0.699 23.7468 0.0416914 22.2659 0.0170361 21.1436 0.0113223 20.6587 0.0147116 20.482 0.049968
1669548 1 0.6963 24.5188 0.0752573 22.6736 0.0249574 21.6546 0.017234 21.2383 0.0237868 21.1623 0.0809458
1669579 1 0.9853 23.8057 0.0469178 22.9299 0.0296951 21.8178 0.0205989 21.3099 0.0254612 21.065 0.087563
1669664 1 0.4236 22.5923 0.0161626 21.1171 0.00677736 20.6192 0.00739368 20.3657 0.0114681 20.1932 0.0428528
1669756 1 0.4226 22.4303 0.0143267 21.4607 0.00898428 21.2811 0.0125923 21.0491 0.020936 21.3004 0.0819933
1669759 1 0.2294 22.0089 0.0101516 21.4074 0.00867311 21.204 0.0119005 21.1172 0.0217113 20.8892 0.0840471
1669866 1 0.5633 22.9869 0.02277 21.5632 0.00974711 20.8005 0.00861238 20.454 0.0124715 20.2421 0.0450064
1669890 1 0.23 20.1873 0.00225077 19.6156 0.00195698 19.3587 0.00260718 19.3015 0.0048178 19.2557 0.0185291
1669995 1 0.23 19.9713 0.00188635 19.199 0.00138735 18.9067 0.00179171 18.7599 0.00306405 18.6466 0.0114357
1670020 1 0.9649 23.1903 0.02618 22.4632 0.0205679 21.5138 0.0153384 21.0647 0.0209976 20.9465 0.0763988
1670050 1 0.9407 24.6224 0.0857594 22.3351 0.0183343 21.1692 0.0117149 20.3314 0.0110798 20.1491 0.038417
1670136 1 0.758 23.9347 0.0493937 22.1556 0.0158657 20.983 0.0101025 20.5538 0.0135546 20.3133 0.0457199
1670146 1 1.0137 22.9035 0.0216145 22.1444 0.0158359 21.2338 0.0119784 20.6823 0.014997 20.4489 0.0516288
1670185 1 0.6292 24.5189 0.0799911 22.7864 0.0273092 21.8031 0.0194612 21.3928 0.0265018 21.1312 0.0935383
1670189 1 0.6077 22.9414 0.0224183 21.2079 0.0072532 20.1733 0.00509567 19.7334 0.00685844 19.5329 0.0242891
1670241 1 0.2945 22.1985 0.0121164 21.0128 0.00620449 20.5539 0.00705879 20.338 0.0114478 20.179 0.0413509
1670285 1 0.432 22.6432 0.0172691 21.0195 0.00627213 20.4437 0.00637577 20.151 0.00974288 20.0728 0.0363192
1670290 1 0.439 20.0641 0.00203836 18.6552 0.00088743 18.1856 0.00098658 17.7993 0.00138597 17.6589 0.00503237
1670354 1 0.2909 21.8113 0.00857855 21.0843 0.00662083 20.8975 0.00914205 20.7684 0.0161849 20.662 0.0630887
1670426 1 0.6505 22.0808 0.010714 21.0865 0.00656214 20.5177 0.00679157 20.3265 0.0112886 20.1701 0.0411526
1670500 1 0.3475 22.022 0.0101813 20.4644 0.003943 19.8927 0.00404486 19.652 0.0064409 19.519 0.0235865
1670577 1 0.7395 23.4107 0.0327494 22.206 0.0171114 21.3458 0.0133119 20.9731 0.0197774 20.8523 0.0705261
1670718 1 0.7002 23.5209 0.0349576 22.0383 0.0148532 21.0289 0.0103034 20.5886 0.0138895 20.4366 0.0475139
1670763 1 0.3587 21.5193 0.00683439 20.262 0.00334867 19.8163 0.0037961 19.5985 0.00616747 19.4871 0.0229906
1670765 1 0.6534 22.3115 0.0132084 21.4525 0.00901973 20.9763 0.0100367 20.8473 0.017429 20.7309 0.0655638
1670831 1 0.6934 24.57 0.0828536 23.0133 0.031843 21.8736 0.0208757 21.4284 0.0281113 21.0992 0.0936002
1670962 1 0.5224 21.5726 0.00715376 21.1119 0.00672114 21.0387 0.0105192 20.9391 0.0187271 20.624 0.0612584
1671014 1 0.6754 24.2048 0.0593005 22.478 0.0206442 21.4776 0.014995 21.133 0.0212006 20.8964 0.0734292
1671019 1 0.4098 21.8123 0.00866528 20.2439 0.00329946 19.7141 0.0034757 19.4606 0.00547308 19.3551 0.0204742
1671083 1 0.3227 22.4598 0.0149208 21.0715 0.00657941 20.5588 0.00706899 20.2831 0.0108245 20.1398 0.0394809
1671124 1 0.424 22.974 0.0232139 21.2437 0.00756454 20.6033 0.00730527 20.2808 0.0108615 20.1529 0.040089
1671139 1 0.3299 20.9779 0.00432471 20.1986 0.00316485 19.9918 0.0044057 19.6741 0.00656164 19.6986 0.0280608
1671314 1 0.5378 22.4701 0.0149708 21.5723 0.00988923 21.2928 0.0130896 21.1794 0.0230884 20.9725 0.0777168
1671318 1 0.7007 23.2184 0.0270791 21.3889 0.00845156 20.2801 0.0055847 19.849 0.0075124 19.5961 0.0252293
1671405 1 0.7173 24.0388 0.0589317 22.2576 0.0172628 21.0701 0.0106673 20.6039 0.0139803 20.3319 0.046218
1671420 1 0.3 22.6736 0.0173255 21.3916 0.00846579 20.78 0.00842932 20.396 0.0118815 20.3562 0.0467748
1671586 1 0.3642 21.5253 0.00690731 20.614 0.00444676 20.3674 0.00601681 20.0032 0.00868035 20.0568 0.0369349
1671661 1 0.2232 20.971 0.00432475 20.452 0.00390334 20.2022 0.00522379 20.181 0.00994084 20.105 0.0383611
1671665 1 0.2137 21.9162 0.00947858 20.6883 0.00470881 20.2445 0.00545139 20.0304 0.00874116 19.8195 0.0319424
1671666 1 0.8222 24.0185 0.0538345 22.9139 0.0292909 21.792 0.0189263 21.2466 0.0246621 21.2244 0.0863645
1671762 1 0.23 20.6534 0.0033203 20.0896 0.00289076 19.7079 0.00345701 19.706 0.00675006 19.6074 0.0255223
1671763 1 0.23 21.7637 0.00825514 20.951 0.00590138 20.4659 0.00648213 20.4069 0.0122035 20.3092 0.0449582
1671764 1 0.78 23.1129 0.0253929 21.7085 0.0112035 20.4996 0.00668918 20.0307 0.00888471 19.8801 0.0296698
1671795 1 0.7293 23.1396 0.025555 21.2871 0.00782282 20.1358 0.00499111 19.686 0.00663773 19.4346 0.0221694
1671796 1 0.79 22.8471 0.0205113 21.283 0.00776197 20.1657 0.0050745 19.797 0.00726437 19.6486 0.0258411
1671797 1 0.6832 24.3038 0.0640182 22.7968 0.026997 21.7603 0.0191288 21.285 0.026356 21.2803 0.0937199
1671798 1 0.7174 23.9281 0.0516951 22.3788 0.0191271 21.1828 0.0116505 20.6859 0.0152217 20.4941 0.0500237
1671832 1 0.6951 24.4155 0.0760987 22.7774 0.0260061 21.708 0.01847 21.3343 0.0259456 21.3192 0.0891438
1671833 1 0.1694 21.1979 0.00519547 20.7035 0.00482032 20.5072 0.00674312 20.4251 0.0120963 20.2984 0.0466551
1671836 1 0.25 19.7347 0.00154877 18.7243 0.000937245 18.2184 0.00101401 18.0025 0.00163644 17.8368 0.00586446
1671878 1 0.3594 22.8739 0.0213782 21.3695 0.008368 20.7953 0.00855126 20.5199 0.0132386 20.4136 0.0483183
1671932 1 0.25 21.6185 0.00740459 20.5041 0.00406887 20.0753 0.00472865 19.8881 0.00772429 19.706 0.0278844
1672010 1 0.45 22.672 0.0175131 21.0315 0.00630258 20.4104 0.00626249 20.1194 0.00948218 19.9903 0.0352391
1672116 1 1.0379 24.0414 0.053942 23.1141 0.0332531 22.0717 0.0245935 21.4415 0.0287393 21.2638 0.0980386
1672160 1 0.736 24.3634 0.0738909 22.6638 0.0239836 21.5464 0.0157658 21.1028 0.0213998 20.8783 0.0723448
1672455 1 0.5453 22.7258 0.0182715 21.6486 0.0105262 21.2843 0.0127969 21.1316 0.0216067 20.7504 0.0725529
1672601 1 0.9908 22.6969 0.0184387 22.06 0.0147904 21.1371 0.0112728 20.6583 0.0149254 20.5116 0.053165
1672631 1 0.4866 23.1662 0.0254334 21.5802 0.0100672 20.9654 0.00985938 20.6337 0.0144967 20.4253 0.0518258
1672682 1 1.0703 23.2913 0.0290631 22.6388 0.0240111 21.8656 0.0210353 21.3095 0.0249579 20.977 0.088148
1672740 1 0.8509 23.4479 0.0354008 22.5104 0.0221115 21.4755 0.0151297 21.1061 0.0213856 20.9523 0.0785784
1672800 1 0.6378 24.0016 0.053286 22.6004 0.023693 21.7013 0.0181573 21.3102 0.0254449 21.1893 0.0895349
1672872 1 0.5301 21.5577 0.0070644 20.5092 0.00409093 20.1665 0.00509725 19.9732 0.00835501 19.6441 0.0262855
1672899 1 0.28 21.058 0.00464307 20.5778 0.00435558 20.4292 0.00634422 20.3873 0.0119049 20.3887 0.0473851
1673027 1 0.6175 22.8525 0.0201038 21.6906 0.0110123 21.1139 0.0113671 20.9543 0.0183324 20.7428 0.0651998
1673031 1 0.5 22.4502 0.0147665 21.4594 0.00900281 21.1853 0.0118479 21.041 0.0201683 21.0076 0.0746289
1673278 1 0.4925 23.6558 0.0378418 22.2782 0.0178558 21.7925 0.0198785 21.39 0.0268418 20.9664 0.077202
1673411 1 0.2923 21.7783 0.00850175 20.4293 0.00384073 19.962 0.00427949 19.7397 0.00696515 19.6158 0.0253284
1673443 1 0.0799 20.6331 0.00324947 20.1984 0.00316136 20.012 0.00445803 19.8848 0.00781675 19.8192 0.0294046
1673534 1 1.3275 24.0016 0.0477886 23.0948 0.0349232 22.4521 0.0330665 21.5665 0.0319069 21.1585 0.0929508
1673621 1 0.6905 21.9934 0.0100968 21.1058 0.00671413 20.5291 0.00685041 20.3678 0.0116006 20.211 0.0430337
1673658 1 0.4802 22.6432 0.0170339 21.4692 0.00904384 21.1341 0.011337 20.8743 0.0174679 20.6361 0.0587301
1673713 1 0.4003 22.7967 0.0198558 21.2589 0.00764621 20.7317 0.00808573 20.505 0.0128349 20.3595 0.047912
1673714 1 0.2203 22.3973 0.014094 21.4962 0.0093111 21.1973 0.0119907 21.0884 0.0207717 20.8925 0.0779626
1673730 1 0.3317 21.475 0.00650431 20.5481 0.00423617 20.2836 0.0055623 20.0088 0.00866366 20.0451 0.0348237
1673731 1 0.7356 23.0916 0.0249697 22.2177 0.0167259 21.5082 0.0153435 21.2983 0.024833 21.1105 0.0926742
